simulation_id,seq,time,cyclist_id,pedestrian_id,cyclist_x,cyclist_y,pedestrian_x,pedestrian_y,cyclist_vx,cyclist_vy,cyclist_speed,pedestrian_vx,pedestrian_vy,pedestrian_speed,cyclist_heading,distance,app_angle
1,120,1786610101.672280,0,1,40.572435,12.585836,36.093398,13.456944,-5.551187,-0.848350,5.615637,1.601320,0.172180,1.610550,-2.989943,4.562960,19.694705
1,121,1786610101.712218,0,1,40.350579,12.549514,36.157493,13.464173,-5.546416,-0.908066,5.620259,1.602373,0.180731,1.612534,-2.979311,4.291686,21.603514
1,122,1786610101.752245,0,1,40.127801,12.517118,36.221650,13.471722,-5.569437,-0.809904,5.628016,1.603927,0.188708,1.614990,-2.997186,4.021105,22.006962
1,123,1786610101.792120,0,1,39.904022,12.489680,36.285881,13.479574,-5.594488,-0.685952,5.636384,1.605754,0.196303,1.617708,-3.019589,3.751111,22.291485
1,124,1786610101.832276,0,1,39.679529,12.465476,36.350201,13.487607,-5.612334,-0.605099,5.644859,1.608024,0.200826,1.620516,-3.034192,3.482696,23.220549
1,125,1786610101.872266,0,1,39.454188,12.445914,36.414628,13.495725,-5.633523,-0.489045,5.654710,1.610659,0.202958,1.623396,-3.055000,3.215747,24.015425
1,126,1786610101.912348,0,1,39.228367,12.426763,36.479174,13.503675,-5.645523,-0.478778,5.665789,1.613650,0.198752,1.625844,-3.056988,2.952592,26.238710
1,127,1786610101.952225,0,1,39.001541,12.413775,36.543846,13.511374,-5.670650,-0.324688,5.679938,1.616796,0.192481,1.628214,-3.084397,2.691652,27.342443
1,128,1786610101.992281,0,1,38.773792,12.408047,36.608645,13.518745,-5.693707,-0.143192,5.695507,1.619994,0.184267,1.630440,-3.116449,2.433415,28.597981
1,129,1786610102.032194,0,1,38.545320,12.404649,36.673566,13.525648,-5.711818,-0.084972,5.712450,1.623025,0.172584,1.632175,-3.126717,2.181766,31.769845
1,130,1786610102.072289,0,1,38.316107,12.409020,36.738547,13.532042,-5.730322,0.109285,5.731364,1.624505,0.159834,1.632349,3.122524,1.936459,34.353450
1,131,1786610102.112222,0,1,38.086131,12.414629,36.803576,13.537909,-5.749385,0.140226,5.751095,1.625745,0.146679,1.632349,3.117208,1.704906,39.815192
1,132,1786610102.152217,0,1,37.855472,12.423877,36.868649,13.543280,-5.766494,0.231195,5.771127,1.626817,0.134269,1.632349,3.101521,1.492274,46.305918
1,133,1786610102.192173,0,1,37.624048,12.433753,36.933758,13.548192,-5.785592,0.246917,5.790858,1.627722,0.122816,1.632349,3.098941,1.310906,55.781900
1,134,1786610102.232144,0,1,37.391967,12.445977,36.998897,13.552684,-5.802022,0.305585,5.810064,1.628483,0.112282,1.632349,3.088973,1.174438,67.431544
1,135,1786610102.272133,0,1,37.159145,12.458328,37.064062,13.556787,-5.820550,0.308774,5.828734,1.629122,0.102596,1.632349,3.088593,1.102567,82.016159
1,136,1786610102.312159,0,1,36.925707,12.472601,37.129249,13.560535,-5.835942,0.356829,5.846840,1.629658,0.093693,1.632349,3.080525,1.106811,97.098032
1,137,1786610102.352159,0,1,36.691544,12.486502,37.194453,13.563956,-5.854093,0.347530,5.864400,1.630108,0.085511,1.632349,3.082297,1.189043,111.623761
1,138,1786610102.392193,0,1,36.456816,12.502264,37.259672,13.567075,-5.868188,0.394035,5.881402,1.630485,0.077995,1.632349,3.074546,1.333567,123.174370
1,139,1786610102.432241,0,1,36.221363,12.517006,37.324904,13.569919,-5.886342,0.368558,5.897869,1.630800,0.071092,1.632349,3.079062,1.525264,132.762177
1,140,1786610102.472301,0,1,35.985421,12.533992,37.390147,13.572509,-5.898531,0.424663,5.913798,1.631064,0.064755,1.632349,3.069722,1.746932,139.406511
1,141,1786610102.512276,0,1,35.748721,12.548896,37.455398,13.574867,-5.917495,0.372583,5.929213,1.631284,0.058940,1.632349,3.078713,1.991322,145.385004
1,142,1786610102.552302,0,1,35.511666,12.567241,37.520657,13.577011,-5.926395,0.458633,5.944114,1.631469,0.053605,1.632349,3.064358,2.248484,148.889542
1,143,1786610102.592143,0,1,35.273833,12.582798,37.585922,13.578960,-5.945821,0.388936,5.958528,1.631622,0.048713,1.632349,3.076272,2.517557,152.948684
1,144,1786610102.632139,0,1,35.035662,12.601421,37.651192,13.580729,-5.954275,0.465575,5.972450,1.631750,0.044229,1.632349,3.063560,2.792855,155.002125
1,145,1786610102.672146,0,1,34.796730,12.616959,37.716466,13.582334,-5.973288,0.388450,5.985905,1.631856,0.040121,1.632349,3.076653,3.075192,157.983404
1,146,1786610102.712129,0,1,34.557554,12.636287,37.781744,13.583788,-5.979406,0.483195,5.998898,1.631944,0.036359,1.632349,3.060958,3.360529,159.003362
1,147,1786610102.752090,0,1,34.317644,12.652515,37.847024,13.585105,-5.997743,0.405684,6.011447,1.632017,0.032916,1.632349,3.074056,3.650513,161.329108
1,148,1786610102.792021,0,1,34.077445,12.671414,37.912308,13.586287,-6.004996,0.472475,6.023555,1.632081,0.029557,1.632349,3.063074,3.942483,162.083127
