time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
254,0,1,37.577,13.085,38.45,13.757,P2_01_02_04.csv,38.02485499309016,13.424978745832817
255,0,1,37.613,13.097,38.486,13.769,P2_01_02_04.csv,38.0603871694858,13.427229476676636
256,0,1,37.566,12.953,38.751,13.685,P2_01_02_04.csv,38.1221408823148,13.38707865538113
257,0,1,37.71,13.001,38.583,13.673,P2_01_02_04.csv,38.15959153534298,13.362958037843084
258,0,1,37.734,13.013,38.607,13.685,P2_01_02_04.csv,38.19104292578103,13.350092094289442
259,0,1,37.77,13.025,38.643,13.697,P2_01_02_04.csv,38.22253908284758,13.346307110554966
260,0,1,37.794,13.013,38.667,13.685,P2_01_02_04.csv,38.24999712021126,13.340660790198386
0,1,2,58.548,12.673,60.411,13.532,P2_01_02_04.csv,59.4795,13.1025
48,1,2,58.501,12.65,60.447,13.544,P2_01_02_04.csv,59.47582119205298,13.09882119205298
49,1,2,58.371,12.65,60.317,13.544,P2_01_02_04.csv,59.39218171549531,13.09699324919601
50,1,2,58.264,12.649,60.21,13.544,P2_01_02_04.csv,59.28859076761787,13.095924993932435
51,1,2,58.11,12.649,60.056,13.544,P2_01_02_04.csv,59.15446448686942,13.095459075125788
52,1,2,58.003,12.673,59.95,13.568,P2_01_02_04.csv,59.02858436959466,13.106640242370112
53,1,2,57.85,12.697,59.796,13.591,P2_01_02_04.csv,58.88736535728976,13.124085275705935
54,1,2,57.719,12.673,59.666,13.567,P2_01_02_04.csv,58.74662830280566,13.125593671322138
55,1,2,57.589,12.696,59.536,13.591,P2_01_02_04.csv,58.60668627979292,13.13546182205197
56,1,2,57.458,12.696,59.405,13.591,P2_01_02_04.csv,58.467204251691804,13.142076662615223
57,1,2,57.328,12.696,59.275,13.591,P2_01_02_04.csv,58.32876578682043,13.146297473022997
58,1,2,57.174,12.732,58.919,13.495,P2_01_02_04.csv,58.14484995342586,13.137551926429184
59,1,2,57.008,12.696,58.671,13.543,P2_01_02_04.csv,57.94488061481413,13.132436191891747
60,1,2,56.972,12.696,58.801,13.543,P2_01_02_04.csv,57.827952915707904,13.128203859587261
61,1,2,56.866,12.696,58.695,13.543,P2_01_02_04.csv,57.71966806886923,13.12484780014115
62,1,2,56.735,12.696,58.564,13.543,P2_01_02_04.csv,57.607825396642276,13.122305834045083
63,1,2,56.557,12.695,58.386,13.543,P2_01_02_04.csv,57.4748938673972,13.120294038791826
64,1,2,56.427,12.695,58.256,13.543,P2_01_02_04.csv,57.34277366343392,13.118921334107835
65,1,2,56.249,12.719,58.078,13.566,P2_01_02_04.csv,57.193630941252145,13.126728356754107
66,1,2,56.118,12.695,57.948,13.542,P2_01_02_04.csv,57.048968544096056,13.124058651596219
67,1,2,55.941,12.719,57.77,13.566,P2_01_02_04.csv,56.89092751581972,13.130782356281118
68,1,2,55.786,12.718,57.616,13.566,P2_01_02_04.csv,56.731377565612526,13.135773271705583
69,1,2,55.632,12.718,57.462,13.566,P2_01_02_04.csv,56.57146078758416,13.139418556999916
70,1,2,55.478,12.718,57.308,13.566,P2_01_02_04.csv,56.41178240433001,13.141924853911567
71,1,2,55.323,12.742,57.154,13.589,P2_01_02_04.csv,56.252521155180006,13.152177518039508
72,1,2,55.193,12.766,57.023,13.613,P2_01_02_04.csv,56.102750064436286,13.168557169807123
73,1,2,55.015,12.765,56.845,13.613,P2_01_02_04.csv,55.9429883690764,13.180377372944099
74,1,2,54.884,12.765,56.715,13.613,P2_01_02_04.csv,55.79298314755789,13.188524699207779
75,1,2,54.706,12.765,56.537,13.613,P2_01_02_04.csv,55.633174407336554,13.193705977580015
76,1,2,54.552,12.789,56.383,13.637,P2_01_02_04.csv,55.474579684594275,13.205451553431272
77,1,2,54.374,12.812,56.205,13.66,P2_01_02_04.csv,55.30826798118498,13.22194624623614
78,1,2,54.243,12.812,56.074,13.66,P2_01_02_04.csv,55.15348400892694,13.23347621454472
